Date_Time,Days,hour,Relative Humidity in %,Temperature,Radiation value in MJ/m^2,Wind Direction,Wind speed in kmph,Demand,Kerala Holidays
11/21/2017 2:00,325,3,,11.196,0,,,342.4385714,FALSE
11/21/2017 3:00,325,4,86,10.928,0,0,0,331.6614286,FALSE
11/21/2017 4:00,325,5,,10.559,0,,,330.8057143,FALSE
11/21/2017 5:00,325,6,,10.226,0,,,342.7914286,FALSE
11/21/2017 6:00,325,7,70,11.315,0,25,6,385.0071429,FALSE
11/21/2017 7:00,325,8,,12.892,0,,,406.2728571,FALSE
11/21/2017 8:00,325,9,,14.578,0,,,388.75,FALSE
11/21/2017 9:00,325,10,64,15.915,4.8,27,4,375.6414286,FALSE
11/21/2017 10:00,325,11,,16.508,2,,,383.3614286,FALSE
11/21/2017 11:00,325,12,,16.609,5,,,392.5457143,FALSE
11/21/2017 12:00,325,13,73,16.378,19,0,0,400.6942857,FALSE
11/21/2017 13:00,325,14,,15.746,5,,,405.7714286,FALSE
11/21/2017 14:00,325,15,,14.179,13,,,409.4342857,FALSE
11/21/2017 15:00,325,16,82,11.892,14,0,0,419.3257143,FALSE
11/21/2017 16:00,325,17,,10.976,0,,,419.6485714,FALSE
11/21/2017 17:00,325,18,,10.166,0,,,418.5742857,FALSE
11/21/2017 18:00,325,19,85,9.367,0,0,0,435.2385714,FALSE
11/21/2017 19:00,325,20,,8.705,0,,,482.0985714,FALSE
11/21/2017 20:00,325,21,,8.25,0,,,466.25,FALSE
11/21/2017 21:00,325,22,87,8.009,0,0,0,446.1185714,FALSE
11/21/2017 22:00,325,23,,7.83,0,,,407.79,FALSE
11/21/2017 23:00,325,24,,7.646,0,,,383.0942857,FALSE
11/22/2017 0:00,326,1,89,7.423,0,0,0,360.2514286,FALSE
11/22/2017 1:00,326,2,,7.269,0,,,347.8314286,FALSE
11/22/2017 2:00,326,3,,7.177,0,,,338.17,FALSE
11/22/2017 3:00,326,4,83,7.151,0,0,0,333.3771429,FALSE
11/22/2017 4:00,326,5,,7.088,0,,,330.4,FALSE
11/22/2017 5:00,326,6,,7.108,0,,,342.6742857,FALSE
11/22/2017 6:00,326,7,61,9.006,0,27,4,383.5685714,FALSE
11/22/2017 7:00,326,8,,11.42,0,,,403.5142857,FALSE
11/22/2017 8:00,326,9,,13.56,0,,,388.1,FALSE
11/22/2017 9:00,326,10,63,15.048,0,27,4,377.7914286,FALSE
11/22/2017 10:00,326,11,,16.082,3,,,382.9585714,FALSE
11/22/2017 11:00,326,12,,16.749,5,,,387.4228571,FALSE
11/22/2017 12:00,326,13,73,16.961,19,29,8,395.83,FALSE
11/22/2017 13:00,326,14,,16.508,0,,,399.7328571,FALSE
11/22/2017 14:00,326,15,,14.191,0,,,402.5942857,FALSE
11/22/2017 15:00,326,16,87,12.28,0,0,0,415.3571429,FALSE
11/22/2017 16:00,326,17,,11.67,0,,,416.0828571,FALSE
11/22/2017 17:00,326,18,,11.108,0,,,421.17,FALSE
11/22/2017 18:00,326,19,91,10.522,0,0,0,451.6442857,FALSE
11/22/2017 19:00,326,20,,10.039,0,,,518.4585714,FALSE
11/22/2017 20:00,326,21,,9.711,0,,,511.3071429,FALSE
11/22/2017 21:00,326,22,83,9.569,0,0,0,502.2328571,FALSE
11/22/2017 22:00,326,23,,9.415,0,,,480.1742857,FALSE
11/22/2017 23:00,326,24,,9.425,0,,,420.8042857,FALSE
11/23/2017 0:00,327,1,92,9.577,0,9,4,367.9928571,FALSE
11/23/2017 1:00,327,2,,9.719,0,,,347.3385714,FALSE
11/23/2017 2:00,327,3,,9.859,0,,,344.1842857,FALSE
11/23/2017 3:00,327,4,84,9.969,0,9,4,337.1671429,FALSE
11/23/2017 4:00,327,5,,10.127,0,,,335.5557143,FALSE
11/23/2017 5:00,327,6,,10.118,0,,,346.5371429,FALSE
11/23/2017 6:00,327,7,65,11.996,0,29,4,387.5714286,FALSE
11/23/2017 7:00,327,8,,14.948,0,,,397.1385714,FALSE
11/23/2017 8:00,327,9,,17.371,0,,,372.9285714,FALSE
11/23/2017 9:00,327,10,63,19.195,9.2,32,6,369.0985714,FALSE
11/23/2017 10:00,327,11,,20.282,1,,,375.56,FALSE
11/23/2017 11:00,327,12,,20.924,5,,,375.7385714,FALSE
11/23/2017 12:00,327,13,71,20.997,19,36,6,381.9442857,FALSE
11/23/2017 13:00,327,14,,20.28,0,,,391.1714286,FALSE
11/23/2017 14:00,327,15,,17.873,0,,,398.0242857,FALSE
11/23/2017 15:00,327,16,78,16.399,0,27,4,408.0942857,FALSE
11/23/2017 16:00,327,17,,15.912,0,,,410.8942857,FALSE
11/23/2017 17:00,327,18,,15.615,0,,,418.6542857,FALSE
11/23/2017 18:00,327,19,80,15.424,0,0,0,447.2328571,FALSE
11/23/2017 19:00,327,20,,15.03,0,,,516.7985714,FALSE
11/23/2017 20:00,327,21,,14.673,0,,,509.2585714,FALSE
11/23/2017 21:00,327,22,92,14.185,0,0,0,497.28,FALSE
11/23/2017 22:00,327,23,,13.497,0,,,479.6985714,FALSE
11/23/2017 23:00,327,24,,12.851,0,,,424.4314286,FALSE
11/24/2017 0:00,328,1,92,12.365,0,0,0,382.0942857,FALSE
11/24/2017 1:00,328,2,,11.923,0,,,362.2442857,FALSE
11/24/2017 2:00,328,3,,11.672,0,,,349.5057143,FALSE
11/24/2017 3:00,328,4,82,11.585,0,0,0,341.3771429,FALSE
11/24/2017 4:00,328,5,,11.722,0,,,338.44,FALSE
11/24/2017 5:00,328,6,,11.882,0,,,352.3728571,FALSE
11/24/2017 6:00,328,7,64,13.301,0,27,6,389.8785714,FALSE
11/24/2017 7:00,328,8,,15.977,0,,,412.7714286,FALSE
11/24/2017 8:00,328,9,,18.4,0,,,388.48,FALSE
11/24/2017 9:00,328,10,64,20.802,2.1,36,6,379.8528571,FALSE
11/24/2017 10:00,328,11,,22.256,2,,,385.1485714,FALSE
11/24/2017 11:00,328,12,,23.071,5,,,396.07,FALSE
11/24/2017 12:00,328,13,73,23.226,19,27,6,402.5671429,FALSE
11/24/2017 13:00,328,14,,22.439,0,,,395.5471429,FALSE
11/24/2017 14:00,328,15,,19.918,0,,,407.2971429,FALSE
11/24/2017 15:00,328,16,78,18.277,0,27,4,419.7514286,FALSE
11/24/2017 16:00,328,17,,17.479,0,,,418.28,FALSE
11/24/2017 17:00,328,18,,16.703,0,,,427.0314286,FALSE
11/24/2017 18:00,328,19,80,15.951,0,0,0,453.0471429,FALSE
11/24/2017 19:00,328,20,,15.393,0,,,515.7028571,FALSE
11/24/2017 20:00,328,21,,15.076,0,,,502.9885714,FALSE
11/24/2017 21:00,328,22,86,14.707,0,0,0,499.89,FALSE
11/24/2017 22:00,328,23,,14.378,0,,,483.4785714,FALSE
11/24/2017 23:00,328,24,,14.157,0,,,427.6285714,FALSE
11/25/2017 0:00,329,1,92,14.001,0,0,0,385.68,FALSE
11/25/2017 1:00,329,2,,13.88,0,,,366.8057143,FALSE
11/25/2017 2:00,329,3,,13.784,0,,,357.7371429,FALSE
11/25/2017 3:00,329,4,87,13.723,0,9,6,349.4242857,FALSE
11/25/2017 4:00,329,5,,13.711,0,,,342.7871429,FALSE
11/25/2017 5:00,329,6,,13.71,0,,,351.0671429,FALSE
11/25/2017 6:00,329,7,67,15.764,0,14,8,385.2957143,FALSE
11/25/2017 7:00,329,8,,19.078,0,,,397.5257143,FALSE
11/25/2017 8:00,329,9,,21.582,0,,,381.9885714,FALSE
11/25/2017 9:00,329,10,60,24.042,1.2,27,4,384.2514286,FALSE
11/25/2017 10:00,329,11,,25.729,2,,,398.7528571,FALSE
11/25/2017 11:00,329,12,,26.547,5,,,401.6442857,FALSE
11/25/2017 12:00,329,13,70,26.665,19,0,0,409.75,FALSE
11/25/2017 13:00,329,14,,25.651,0,,,408.92,FALSE
11/25/2017 14:00,329,15,,22.552,0,,,411.2614286,FALSE
11/25/2017 15:00,329,16,79,20.545,0,0,0,420.6328571,FALSE
11/25/2017 16:00,329,17,,19.567,0,,,414.3085714,FALSE
11/25/2017 17:00,329,18,,18.644,0,,,408.3085714,FALSE
11/25/2017 18:00,329,19,85,17.901,0,0,0,444.5171429,FALSE
11/25/2017 19:00,329,20,,17.35,0,,,495.8957143,FALSE
11/25/2017 20:00,329,21,,16.949,0,,,493.1357143,FALSE
11/25/2017 21:00,329,22,86,16.688,0,0,0,488.3114286,FALSE
11/25/2017 22:00,329,23,,16.502,0,,,469.1971429,FALSE
11/25/2017 23:00,329,24,,16.321,0,,,421.93,FALSE
11/26/2017 0:00,330,1,92,16.145,0,0,0,382.01,TRUE
11/26/2017 1:00,330,2,,15.897,0,,,366.1742857,TRUE
11/26/2017 2:00,330,3,,15.597,0,,,353.3028571,TRUE
11/26/2017 3:00,330,4,79,15.251,0,9,4,345.2771429,TRUE
11/26/2017 4:00,330,5,,14.913,0,,,340.2971429,TRUE
11/26/2017 5:00,330,6,,14.664,0,,,345.3257143,TRUE
11/26/2017 6:00,330,7,56,16.592,0,7,4,367.7457143,TRUE
11/26/2017 7:00,330,8,,19.702,0,,,371.8828571,TRUE
11/26/2017 8:00,330,9,,21.716,0,,,353.79,TRUE
11/26/2017 9:00,330,10,60,23.528,0.3,0,0,346.2928571,TRUE
11/26/2017 10:00,330,11,,24.978,3,,,333.0742857,TRUE
11/26/2017 11:00,330,12,,25.666,5,,,336.9228571,TRUE
11/26/2017 12:00,330,13,70,25.508,19,0,0,341.7585714,TRUE
11/26/2017 13:00,330,14,,24.313,5,,,337.7528571,TRUE
11/26/2017 14:00,330,15,,21.664,16,,,339.4457143,TRUE
11/26/2017 15:00,330,16,77,19.695,17,0,0,344.8757143,TRUE
11/26/2017 16:00,330,17,,19.071,0,,,338.0371429,TRUE
11/26/2017 17:00,330,18,,18.449,0,,,344.1685714,TRUE
11/26/2017 18:00,330,19,76,17.79,0,0,0,388.3057143,TRUE
11/26/2017 19:00,330,20,,17.3,0,,,448.7257143,TRUE
11/26/2017 20:00,330,21,,17.064,0,,,441.8871429,TRUE
11/26/2017 21:00,330,22,89,16.836,0,14,4,449.1157143,TRUE
11/26/2017 22:00,330,23,,16.774,0,,,430.0142857,TRUE
11/26/2017 23:00,330,24,,16.822,0,,,392.02,TRUE
11/27/2017 0:00,331,1,91,16.845,0,0,0,351.8628571,FALSE
11/27/2017 1:00,331,2,,16.714,0,,,334.7928571,FALSE
11/27/2017 2:00,331,3,,16.452,0,,,325.5771429,FALSE
11/27/2017 3:00,331,4,80,16.06,0,5,4,320.8814286,FALSE
11/27/2017 4:00,331,5,,15.56,0,,,317.66,FALSE
11/27/2017 5:00,331,6,,15.213,0,,,331.4714286,FALSE
11/27/2017 6:00,331,7,64,16.307,0,5,6,370.4385714,FALSE
11/27/2017 7:00,331,8,,18.526,0,,,396.3328571,FALSE
11/27/2017 8:00,331,9,,20.53,0,,,377.9728571,FALSE
11/27/2017 9:00,331,10,65,22.442,0.8,27,4,366.7371429,FALSE
11/27/2017 10:00,331,11,,23.599,3,,,379.9728571,FALSE
11/27/2017 11:00,331,12,,24.037,5,,,390.2371429,FALSE
11/27/2017 12:00,331,13,72,23.973,19,27,4,388.84,FALSE
11/27/2017 13:00,331,14,,23.103,5,,,391.6142857,FALSE
11/27/2017 14:00,331,15,,20.7,13,,,394.97,FALSE
11/27/2017 15:00,331,16,81,19.051,14,0,0,406.7528571,FALSE
11/27/2017 16:00,331,17,,18.15,0,,,406.9628571,FALSE
11/27/2017 17:00,331,18,,17.202,0,,,421.6185714,FALSE
11/27/2017 18:00,331,19,86,16.258,0,0,0,457.2028571,FALSE
11/27/2017 19:00,331,20,,15.564,0,,,506.9142857,FALSE
11/27/2017 20:00,331,21,,15.131,0,,,487.0714286,FALSE
11/27/2017 21:00,331,22,85,14.792,0,9,8,479.7742857,FALSE
11/27/2017 22:00,331,23,,14.428,0,,,461.04,FALSE
11/27/2017 23:00,331,24,,14.295,0,,,406.6871429,FALSE
11/28/2017 0:00,332,1,93,14.28,0,0,0,369.3042857,FALSE
11/28/2017 1:00,332,2,,14.228,0,,,351.5357143,FALSE
11/28/2017 2:00,332,3,,14.215,0,,,342.6071429,FALSE
11/28/2017 3:00,332,4,90,14.182,0,5,4,334.7057143,FALSE
11/28/2017 4:00,332,5,,14.19,0,,,335.9928571,FALSE
11/28/2017 5:00,332,6,,14.189,0,,,345.0442857,FALSE
11/28/2017 6:00,332,7,67,15.113,0,27,4,385.2671429,FALSE
11/28/2017 7:00,332,8,,16.887,0,,,410.1228571,FALSE
11/28/2017 8:00,332,9,,18.508,0,,,387.78,FALSE
11/28/2017 9:00,332,10,65,20.575,1.9,27,4,381.4557143,FALSE
11/28/2017 10:00,332,11,,22.209,2,,,384.2371429,FALSE
11/28/2017 11:00,332,12,,23.166,5,,,386.9514286,FALSE
11/28/2017 12:00,332,13,74,23.368,19,27,4,394.2328571,FALSE
11/28/2017 13:00,332,14,,22.618,5,,,399.0657143,FALSE
11/28/2017 14:00,332,15,,20.477,8,,,400.9157143,FALSE
11/28/2017 15:00,332,16,79,18.591,9,0,0,414.0428571,FALSE
11/28/2017 16:00,332,17,,17.729,0,,,423.41,FALSE
11/28/2017 17:00,332,18,,17.15,0,,,428.7071429,FALSE
11/28/2017 18:00,332,19,82,16.779,0,0,0,457.2542857,FALSE
11/28/2017 19:00,332,20,,16.6,0,,,522.0342857,FALSE
11/28/2017 20:00,332,21,,16.563,0,,,511.0771429,FALSE
11/28/2017 21:00,332,22,90,16.679,0,0,0,498.8628571,FALSE
11/28/2017 22:00,332,23,,16.776,0,,,479.0328571,FALSE
11/28/2017 23:00,332,24,,16.838,0,,,420.12,FALSE
11/29/2017 0:00,333,1,90,16.914,0,0,0,377.0985714,FALSE
11/29/2017 1:00,333,2,,16.847,0,,,357.8185714,FALSE
11/29/2017 2:00,333,3,,16.785,0,,,351.4185714,FALSE
11/29/2017 3:00,333,4,80,16.803,0,5,6,344.6557143,FALSE
11/29/2017 4:00,333,5,,16.813,0,,,341.2171429,FALSE
11/29/2017 5:00,333,6,,16.875,0,,,351.3985714,FALSE
11/29/2017 6:00,333,7,65,18.093,0,27,4,393.4428571,FALSE
11/29/2017 7:00,333,8,,19.964,0,,,412.4628571,FALSE
11/29/2017 8:00,333,9,,21.707,0,,,396.6785714,FALSE
11/29/2017 9:00,333,10,63,22.97,0.3,27,4,377.3814286,FALSE
11/29/2017 10:00,333,11,,23.277,3,,,383.5928571,FALSE
11/29/2017 11:00,333,12,,23.041,5,,,392.7828571,FALSE
11/29/2017 12:00,333,13,71,22.86,19,29,4,392.3428571,FALSE
11/29/2017 13:00,333,14,,22.405,0,,,391.7942857,FALSE
11/29/2017 14:00,333,15,,20.939,0,,,397.2842857,FALSE
11/29/2017 15:00,333,16,81,19.505,0,0,0,403.8485714,FALSE
11/29/2017 16:00,333,17,,18.941,0,,,410.9557143,FALSE
11/29/2017 17:00,333,18,,18.576,0,,,420.8071429,FALSE
11/29/2017 18:00,333,19,85,18.281,0,0,0,451.3757143,FALSE
11/29/2017 19:00,333,20,,17.936,0,,,509.7942857,FALSE
11/29/2017 20:00,333,21,,17.504,0,,,501.0614286,FALSE
11/29/2017 21:00,333,22,84,17.041,0,0,0,491.5371429,FALSE
11/29/2017 22:00,333,23,,16.654,0,,,467.8257143,FALSE
11/29/2017 23:00,333,24,,16.362,0,,,415.7171429,FALSE
11/30/2017 0:00,334,1,88,16.134,0,0,0,371.6214286,FALSE
11/30/2017 1:00,334,2,,15.951,0,,,352.96,FALSE
11/30/2017 2:00,334,3,,15.769,0,,,348.9242857,FALSE
11/30/2017 3:00,334,4,75,15.806,0,0,0,338.3757143,FALSE
11/30/2017 4:00,334,5,,15.801,0,,,333.05,FALSE
11/30/2017 5:00,334,6,,15.709,0,,,339.2328571,FALSE
11/30/2017 6:00,334,7,59,16.779,0,27,4,378.0628571,FALSE
11/30/2017 7:00,334,8,,18.992,0,,,388.7742857,FALSE
11/30/2017 8:00,334,9,,21.337,0,,,377.6557143,FALSE
11/30/2017 9:00,334,10,61,23.316,0,18,6,361.6914286,FALSE
11/30/2017 10:00,334,11,,24.121,3,,,360.5328571,FALSE
11/30/2017 11:00,334,12,,24.096,5,,,358.1042857,FALSE
11/30/2017 12:00,334,13,69,23.661,19,0,0,353.3828571,FALSE
11/30/2017 13:00,334,14,,22.593,5,,,348.2342857,FALSE
11/30/2017 14:00,334,15,,19.995,17,,,341.8114286,FALSE
11/30/2017 15:00,334,16,78,18.166,18,0,0,349.1285714,FALSE
11/30/2017 16:00,334,17,,17.447,0,,,362.6757143,FALSE
11/30/2017 17:00,334,18,,16.779,0,,,380.3842857,FALSE
11/30/2017 18:00,334,19,79,16.19,0,0,0,411.6285714,FALSE
11/30/2017 19:00,334,20,,15.808,0,,,439.7628571,FALSE
11/30/2017 20:00,334,21,,15.633,0,,,424.01,FALSE
11/30/2017 21:00,334,22,81,15.409,0,9,4,411.7742857,FALSE
11/30/2017 22:00,334,23,,15.141,0,,,387.7414286,FALSE
11/30/2017 23:00,334,24,,14.907,0,,,353.0114286,FALSE
12/1/2017 0:00,335,1,84,14.761,0,9,4,322.28,FALSE
12/1/2017 1:00,335,2,,14.834,0,,,306.2571429,FALSE
12/1/2017 2:00,335,3,,14.912,0,,,299.1171429,FALSE
12/1/2017 3:00,335,4,81,15.063,0,14,6,292.71,FALSE
12/1/2017 4:00,335,5,,15.307,0,,,292.6471429,FALSE
12/1/2017 5:00,335,6,,15.623,0,,,294.41,FALSE
12/1/2017 6:00,335,7,71,16.796,0,14,6,326.3585714,FALSE
12/1/2017 7:00,335,8,,18.359,0.1,,,346.5985714,FALSE
12/1/2017 8:00,335,9,,19.844,0.3,,,349.0471429,FALSE
12/1/2017 9:00,335,10,65,20.882,0.43,23,8,359.9971429,FALSE
12/1/2017 10:00,335,11,,21.505,0.37,,,370.59,FALSE
12/1/2017 11:00,335,12,,21.893,0.24,,,372.0785714,FALSE
12/1/2017 12:00,335,13,73,21.806,0.19,18,16,383.0957143,FALSE
12/1/2017 13:00,335,14,,21.027,0.14,,,377.6928571,FALSE
12/1/2017 14:00,335,15,,19.467,0.25,,,372.8014286,FALSE
12/1/2017 15:00,335,16,96,18.31,0.26,18,8,380.2828571,FALSE
12/1/2017 16:00,335,17,,17.949,0.24,,,376.0128571,FALSE
12/1/2017 17:00,335,18,,17.479,0.09,,,371.9128571,FALSE
12/1/2017 18:00,335,19,95,16.967,0.02,9,8,384.1514286,FALSE
12/1/2017 19:00,335,20,,16.456,0,,,433.8171429,FALSE
12/1/2017 20:00,335,21,,16.114,0,,,429.13,FALSE
12/1/2017 21:00,335,22,79,15.706,0,0,0,417.6571429,FALSE
12/1/2017 22:00,335,23,,15.358,0,,,393.47,FALSE
12/1/2017 23:00,335,24,,15.182,0,,,345.26,FALSE
12/2/2017 0:00,336,1,95,14.818,0,18,8,317.7185714,TRUE
12/2/2017 1:00,336,2,,14.356,0,,,301.78,TRUE
12/2/2017 2:00,336,3,,14.101,0,,,297.7042857,TRUE
12/2/2017 3:00,336,4,87,13.895,0,9,12,292.8985714,TRUE
12/2/2017 4:00,336,5,,13.631,0,,,291.7785714,TRUE
12/2/2017 5:00,336,6,,13.373,0,,,297.3185714,TRUE
12/2/2017 6:00,336,7,62,14.154,0,23,8,328.3728571,TRUE
12/2/2017 7:00,336,8,,15.674,0.01,,,351.3242857,TRUE
12/2/2017 8:00,336,9,,17.026,0.14,,,343.1714286,TRUE
12/2/2017 9:00,336,10,55,18.095,0.43,14,12,343.7085714,TRUE
12/2/2017 10:00,336,11,,18.681,1.14,,,349.58,TRUE
12/2/2017 11:00,336,12,,18.78,0.99,,,357.1871429,TRUE
12/2/2017 12:00,336,13,65,18.501,1.16,9,12,353.9014286,TRUE
12/2/2017 13:00,336,14,,17.683,1.25,,,349.3928571,TRUE
12/2/2017 14:00,336,15,,16.135,1.08,,,346.8357143,TRUE
12/2/2017 15:00,336,16,77,14.984,1.41,0,0,352.06,TRUE
12/2/2017 16:00,336,17,,14.481,0.94,,,361.2785714,TRUE
12/2/2017 17:00,336,18,,14.101,0.6,,,369.1957143,TRUE
12/2/2017 18:00,336,19,84,13.766,0.08,9,8,403.0757143,TRUE
12/2/2017 19:00,336,20,,13.534,0,,,453.2571429,TRUE
12/2/2017 20:00,336,21,,13.454,0,,,443.7728571,TRUE
12/2/2017 21:00,336,22,93,13.542,0,0,0,431.57,TRUE
12/2/2017 22:00,336,23,,13.727,0,,,409.4185714,TRUE
12/2/2017 23:00,336,24,,13.87,0,,,351.2142857,TRUE
12/3/2017 0:00,337,1,84,14.024,0,9,8,313.0457143,TRUE
12/3/2017 1:00,337,2,,14.182,0,,,298.1228571,TRUE
12/3/2017 2:00,337,3,,14.41,0,,,295.54,TRUE
12/3/2017 3:00,337,4,71,14.582,0,14,8,292.5257143,TRUE
12/3/2017 4:00,337,5,,14.528,0,,,286.1671429,TRUE
12/3/2017 5:00,337,6,,14.281,0,,,293.1028571,TRUE
12/3/2017 6:00,337,7,61,14.181,0,18,12,320.79,TRUE
12/3/2017 7:00,337,8,,14.635,0.05,,,333.57,TRUE
12/3/2017 8:00,337,9,,15.376,0.34,,,323.5757143,TRUE
12/3/2017 9:00,337,10,65,15.704,0.96,23,10,308.6985714,TRUE
12/3/2017 10:00,337,11,,15.583,1.39,,,300.7271429,TRUE
12/3/2017 11:00,337,12,,15.145,2.95,,,303.6514286,TRUE
12/3/2017 12:00,337,13,73,14.437,2.81,18,10,310.5657143,TRUE
12/3/2017 13:00,337,14,,13.415,3.01,,,312.6728571,TRUE
12/3/2017 14:00,337,15,,11.591,2.96,,,318.7842857,TRUE
12/3/2017 15:00,337,16,79,9.822,2.39,18,6,323.2342857,TRUE
12/3/2017 16:00,337,17,,9.008,1.67,,,321.8714286,TRUE
12/3/2017 17:00,337,18,,8.432,0.83,,,325.98,TRUE
12/3/2017 18:00,337,19,84,8.092,0.15,18,6,366.4528571,TRUE
12/3/2017 19:00,337,20,,7.91,0,,,432.0628571,TRUE
12/3/2017 20:00,337,21,,7.823,0,,,437.5528571,TRUE
12/3/2017 21:00,337,22,90,7.833,0,0,0,430.3642857,TRUE
12/3/2017 22:00,337,23,,7.877,0,,,415.6214286,TRUE
12/3/2017 23:00,337,24,,7.939,0,,,366.9585714,TRUE
12/4/2017 0:00,338,1,88,8.025,0,9,6,333.0571429,FALSE
12/4/2017 1:00,338,2,90,8.127,0,0,0,316.1871429,FALSE
12/4/2017 2:00,338,3,,8.248,0,,,311.2842857,FALSE
12/4/2017 3:00,338,4,,8.437,0,,,303.5585714,FALSE
12/4/2017 4:00,338,5,75,8.712,0,9,8,303.1671429,FALSE
12/4/2017 5:00,338,6,,8.919,0,,,315.1971429,FALSE
12/4/2017 6:00,338,7,,10.084,0,,,359.3485714,FALSE
12/4/2017 7:00,338,8,54,12.221,0,18,12,375.8428571,FALSE
12/4/2017 8:00,338,9,,14.11,0.12,,,364.0814286,FALSE
12/4/2017 9:00,338,10,,15.796,0.84,,,354.5557143,FALSE
12/4/2017 10:00,338,11,64,17.083,1.67,23,14,367.4757143,FALSE
12/4/2017 11:00,338,12,,17.84,2.33,,,374.9971429,FALSE
12/4/2017 12:00,338,13,,18.024,2.78,,,381.9428571,FALSE
12/4/2017 13:00,338,14,69,17.24,3.16,23,12,385.6457143,FALSE
12/4/2017 14:00,338,15,,14.839,3.38,,,377.3614286,FALSE
12/4/2017 15:00,338,16,,13.387,2.9,,,390.2685714,FALSE
12/4/2017 16:00,338,17,83,13.013,2.41,25,8,395.9871429,FALSE
12/4/2017 17:00,338,18,,12.912,1.69,,,403.81,FALSE
12/4/2017 18:00,338,19,,12.739,0.86,,,420.9385714,FALSE
12/4/2017 19:00,338,20,86,12.747,0.15,9,4,498.8728571,FALSE
12/4/2017 20:00,338,21,,12.596,0,,,485.7214286,FALSE
12/4/2017 21:00,338,22,,12.401,0,,,473.5642857,FALSE
12/4/2017 22:00,338,23,86,12.353,0,0,0,453.2842857,FALSE
12/4/2017 23:00,338,24,,12.326,0,,,397.3442857,FALSE
12/5/2017 0:00,339,1,,12.372,0,,,357.13,FALSE
12/5/2017 1:00,339,2,95,12.437,0,0,0,336.6,FALSE
12/5/2017 2:00,339,3,,12.42,0,,,329.1342857,FALSE
12/5/2017 3:00,339,4,,12.396,0,,,322.0328571,FALSE
12/5/2017 4:00,339,5,83,12.428,0,9,8,319.5157143,FALSE
12/5/2017 5:00,339,6,,12.639,0,,,330.7885714,FALSE
12/5/2017 6:00,339,7,,13.047,0,,,375.7814286,FALSE
12/5/2017 7:00,339,8,68,13.71,0,18,10,395.1157143,FALSE
12/5/2017 8:00,339,9,,14.38,0.13,,,377.99,FALSE
12/5/2017 9:00,339,10,,15.079,0.79,,,363.1371429,FALSE
12/5/2017 10:00,339,11,65,15.601,1.6,14,6,375.6057143,FALSE
12/5/2017 11:00,339,12,,15.941,2.1,,,380.2442857,FALSE
12/5/2017 12:00,339,13,,16.031,1.93,,,390.6242857,FALSE
12/5/2017 13:00,339,14,74,15.671,1.43,23,6,390.2457143,FALSE
12/5/2017 14:00,339,15,,14.375,3.12,,,388.9757143,FALSE
12/5/2017 15:00,339,16,,13.165,2.88,,,398.9185714,FALSE
12/5/2017 16:00,339,17,77,12.534,2.32,0,0,400.6228571,FALSE
12/5/2017 17:00,339,18,,12.175,1.52,,,408.8342857,FALSE
12/5/2017 18:00,339,19,,11.653,0.79,,,420.9085714,FALSE
12/5/2017 19:00,339,20,84,11.172,0.16,0,0,497.3171429,FALSE
12/5/2017 20:00,339,21,,11.047,0,,,488.0685714,FALSE
12/5/2017 21:00,339,22,,11.054,0,,,470.8957143,FALSE
12/5/2017 22:00,339,23,88,10.995,0,0,0,449.4885714,FALSE
12/5/2017 23:00,339,24,,10.76,0,,,390.6842857,FALSE
12/6/2017 0:00,340,1,,10.35,0,,,353.3614286,FALSE
12/6/2017 1:00,340,2,,9.887,0,,,335.3185714,FALSE
12/6/2017 2:00,340,3,,9.475,0,,,326.94,FALSE
12/6/2017 3:00,340,4,84,8.937,0,5,4,321.0842857,FALSE
12/6/2017 4:00,340,5,,8.357,0,,,320.6885714,FALSE
12/6/2017 5:00,340,6,,7.908,0,,,330.8057143,FALSE
12/6/2017 6:00,340,7,66,7.879,0,5,6,376.2785714,FALSE
12/6/2017 7:00,340,8,,8.354,0.09,,,395.77,FALSE
12/6/2017 8:00,340,9,,8.819,0.68,,,379.3528571,FALSE
12/6/2017 9:00,340,10,59,9.311,1.57,25,6,368.5057143,FALSE
12/6/2017 10:00,340,11,,9.755,2.26,,,380.8528571,FALSE
12/6/2017 11:00,340,12,,9.856,2.66,,,383.1328571,FALSE
12/6/2017 12:00,340,13,71,9.602,1.84,27,8,391.67,FALSE
12/6/2017 13:00,340,14,,8.996,3.01,,,390.0671429,FALSE
12/6/2017 14:00,340,15,,7.862,2.88,,,391.84,FALSE
12/6/2017 15:00,340,16,80,6.578,2.37,0,0,402.79,FALSE
12/6/2017 16:00,340,17,,5.821,1.53,,,395.0528571,FALSE
12/6/2017 17:00,340,18,,5.183,0.82,,,404.6085714,FALSE
12/6/2017 18:00,340,19,85,4.625,0.08,0,0,422.6371429,FALSE
12/6/2017 19:00,340,20,,4.148,0,,,497.4628571,FALSE
12/6/2017 20:00,340,21,,3.726,0,,,487.7457143,FALSE
12/6/2017 21:00,340,22,92,3.337,0,0,0,476.9457143,FALSE
12/6/2017 22:00,340,23,,3.062,0,,,451.5628571,FALSE
12/6/2017 23:00,340,24,,2.765,0,,,397.4971429,FALSE
12/7/2017 0:00,341,1,95,2.425,0,0,0,354.7614286,FALSE
12/7/2017 1:00,341,2,,2.147,0,,,337.9842857,FALSE
12/7/2017 2:00,341,3,,1.941,0,,,330.6485714,FALSE
